method,game,bin,mean,std,seeds,sem,agent_steps,source_note
DreamerV3,asterix,6.0,331.69504643962847,48.14323924413379,5,21.530311121383747,32500.0,n=5 seeds; training episodes
DreamerV3,asterix,7.0,327.5910364145658,60.15086177302402,5,26.900283165935043,37500.0,n=5 seeds; training episodes
DreamerV3,asterix,8.0,347.48294189470664,48.51021694661862,5,21.694428539180304,42500.0,n=5 seeds; training episodes
DreamerV3,asterix,9.0,382.5544871794872,80.53105750248642,5,36.01458377510081,47500.0,n=5 seeds; training episodes
DreamerV3,asterix,10.0,355.81944444444446,129.84638953988366,5,58.0690707288195,52500.0,n=5 seeds; training episodes
DreamerV3,asterix,11.0,382.7871148459384,96.02526274648902,5,42.94380301168552,57500.0,n=5 seeds; training episodes
DreamerV3,asterix,12.0,403.0192307692308,53.91570790144683,5,24.11183758453153,62500.0,n=5 seeds; training episodes
DreamerV3,asterix,13.0,458.9972527472528,100.97651174757006,5,45.15806887967455,67500.0,n=5 seeds; training episodes
DreamerV3,asterix,14.0,477.7863247863248,100.34728873621732,5,44.876671794396174,72500.0,n=5 seeds; training episodes
DreamerV3,asterix,15.0,477.6923076923077,93.4460061484104,5,41.79032439474179,77500.0,n=5 seeds; training episodes
DreamerV3,asterix,16.0,473.1859317153435,120.190683187547,5,53.750907573899234,82500.0,n=5 seeds; training episodes
DreamerV3,asterix,17.0,534.5904095904095,54.09155116364763,5,24.19047708206479,87500.0,n=5 seeds; training episodes
DreamerV3,asterix,18.0,480.4509461127108,75.71860057905094,5,33.86238761118257,92500.0,n=5 seeds; training episodes
DreamerV3,asterix,19.0,595.5811403508771,172.17048695824428,5,76.99698251157504,97500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,0.0,16.0,1.685083432011456,5,0.7535922203472522,2500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,1.0,16.244444444444447,4.176950272656702,5,1.8679889496593327,7500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,2.0,13.476190476190476,1.9985290792794643,5,0.8937693752557898,12500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,3.0,11.952380952380953,4.186686598158716,5,1.8723431667940469,17500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,4.0,17.626984126984127,5.034399180347132,5,2.2514517586250817,22500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,5.0,15.678571428571429,4.719228409395475,5,2.110503104951298,27500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,6.0,16.91111111111111,5.6498729910339405,5,2.52670001443839,32500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,7.0,22.0,14.103412707568337,5,6.307237905771432,37500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,8.0,30.416666666666668,15.425422938756205,5,6.898458854548689,42500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,9.0,26.49206349206349,11.086196556719996,5,4.957897822550002,47500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,10.0,31.58333333333333,13.367144629858522,5,5.977968811486984,52500.0,n=5 seeds; training episodes
DreamerV3,bank_heist,11.0,32.46428571428571,13.6769861073115,5,6.11653413265375,57500.0,n=5 seeds; training episodes
