role,arm,game,seed,agent_steps,episode,episode_return,episode_length
ablation,all1,boxing,0,10000,0,0.0,1780.0
ablation,all1,boxing,0,10000,1,3.0,1781.0
ablation,all1,boxing,0,10000,2,1.0,1786.0
ablation,all1,boxing,0,10000,3,8.0,1784.0
ablation,all1,boxing,0,10000,4,0.0,1784.0
ablation,all1,boxing,0,10000,5,-4.0,1785.0
ablation,all1,boxing,0,10000,6,-8.0,1785.0
ablation,all1,boxing,0,10000,7,15.0,1779.0
ablation,all1,boxing,0,10000,8,-3.0,1786.0
ablation,all1,boxing,0,10000,9,1.0,1780.0
ablation,all1,boxing,0,20000,0,63.0,1780.0
ablation,all1,boxing,0,20000,1,53.0,1781.0
ablation,all1,boxing,0,20000,2,61.0,1786.0
ablation,all1,boxing,0,20000,3,28.0,1784.0
ablation,all1,boxing,0,20000,4,63.0,1515.0
ablation,all1,boxing,0,20000,5,60.0,1447.0
ablation,all1,boxing,0,20000,6,52.0,1785.0
ablation,all1,boxing,0,20000,7,66.0,1589.0
ablation,all1,boxing,0,20000,8,46.0,1786.0
ablation,all1,boxing,0,20000,9,37.0,1780.0
ablation,all1,boxing,0,30000,0,55.0,1165.0
ablation,all1,boxing,0,30000,1,48.0,1206.0
ablation,all1,boxing,0,30000,2,73.0,842.0
ablation,all1,boxing,0,30000,3,63.0,1077.0
ablation,all1,boxing,0,30000,4,52.0,1216.0
ablation,all1,boxing,0,30000,5,57.0,1003.0
ablation,all1,boxing,0,30000,6,49.0,1188.0
ablation,all1,boxing,0,30000,7,66.0,850.0
ablation,all1,boxing,0,30000,8,84.0,582.0
ablation,all1,boxing,0,30000,9,67.0,966.0
ablation,all1,boxing,0,40000,0,44.0,1256.0
ablation,all1,boxing,0,40000,1,75.0,762.0
ablation,all1,boxing,0,40000,2,83.0,670.0
ablation,all1,boxing,0,40000,3,57.0,1180.0
ablation,all1,boxing,0,40000,4,67.0,1138.0
ablation,all1,boxing,0,40000,5,64.0,988.0
ablation,all1,boxing,0,40000,6,61.0,1018.0
ablation,all1,boxing,0,40000,7,69.0,1133.0
ablation,all1,boxing,0,40000,8,67.0,1039.0
ablation,all1,boxing,0,40000,9,87.0,478.0
ablation,all1,boxing,0,50000,0,57.0,1380.0
ablation,all1,boxing,0,50000,1,73.0,936.0
ablation,all1,boxing,0,50000,2,53.0,1197.0
ablation,all1,boxing,0,50000,3,80.0,733.0
ablation,all1,boxing,0,50000,4,93.0,458.0
ablation,all1,boxing,0,50000,5,96.0,405.0
ablation,all1,boxing,0,50000,6,79.0,852.0
ablation,all1,boxing,0,50000,7,74.0,934.0
ablation,all1,boxing,0,50000,8,81.0,535.0
ablation,all1,boxing,0,50000,9,79.0,797.0
ablation,all1,boxing,0,60000,0,82.0,750.0
ablation,all1,boxing,0,60000,1,70.0,776.0
ablation,all1,boxing,0,60000,2,70.0,1021.0
ablation,all1,boxing,0,60000,3,76.0,982.0
ablation,all1,boxing,0,60000,4,60.0,973.0
ablation,all1,boxing,0,60000,5,75.0,1107.0
ablation,all1,boxing,0,60000,6,85.0,581.0
ablation,all1,boxing,0,60000,7,76.0,760.0
ablation,all1,boxing,0,60000,8,70.0,1075.0
ablation,all1,boxing,0,60000,9,67.0,886.0
ablation,all1,boxing,0,70000,0,70.0,1135.0
ablation,all1,boxing,0,70000,1,72.0,1053.0
ablation,all1,boxing,0,70000,2,67.0,1444.0
ablation,all1,boxing,0,70000,3,88.0,773.0
ablation,all1,boxing,0,70000,4,82.0,984.0
ablation,all1,boxing,0,70000,5,73.0,1335.0
ablation,all1,boxing,0,70000,6,79.0,1147.0
